plan_id,state,metal_level,rate,rate_area
55779VX8810267,OR,Catastrophic,241.94,1
02204ZU5505678,MO,Gold,346.54,6
98095GV7196922,GA,Bronze,202.92,3
40791XB7449539,FL,Silver,306.75,30
40898KU0653115,MS,Gold,329.89,6
50385GN0511063,WI,Bronze,282.6,15
27430ZU8988306,TN,Gold,351.55,6
86605IR9956829,MI,Silver,355.72,2
46755JU1975259,PA,Gold,319.2,5
86074LE1623828,SC,Bronze,414.99,26
60048RN7503297,NC,Bronze,248.27,5
55216XU3412941,FL,Silver,381.6,5
57466VY2609385,FL,Catastrophic,180.92,17
85624JX4119852,FL,Bronze,227.78,51
11776BX2848453,OH,Silver,287.22,12
13248YL3126718,IL,Silver,344.19,2
00652BY4930847,TX,Gold,549.46,6
67350SC4177901,OH,Silver,256.66,15
66482WJ9846633,GA,Catastrophic,274.52,6
17904YR9847756,SC,Silver,319.87,31
14351RI8872584,FL,Silver,350.94,38
17909UX9094599,SC,Silver,289.45,5
38399DF9056499,FL,Silver,297.51,53
94597NE9774276,KS,Gold,221.72,7
43524DK0659820,LA,Silver,321.47,3
82702KV5766801,MS,Bronze,303.39,4
87378JL1035300,FL,Bronze,326.6,58
19454RT0659983,FL,Gold,404.41,60
28330ZN5816547,NC,Platinum,442.6,6
58744EO5386980,FL,Bronze,280.59,57
47445FC7432210,FL,Bronze,336.61,21
16072LW8886835,OK,Bronze,209.66,1
39758MK4218705,IN,Bronze,322.2,13
22252YL9126507,LA,Gold,368.58,7
73097HD0821633,SC,Silver,305.41,4
21866DF5642759,OH,Silver,375.38,12
22470KS5078745,OR,Silver,259,2
89016OB7366151,GA,Silver,276.14,7
30339HM6579484,NC,Silver,344.64,12
90650NC1152288,FL,Silver,266.82,26
89362YI3355750,WI,Silver,338.54,16
66650MF9852740,OH,Bronze,282.26,7
38702EA3117433,NC,Silver,389.51,5
27452GN5634314,FL,Silver,364.89,31
06908XK9482511,OK,Bronze,180.84,1
37303FE7660701,FL,Bronze,272.66,10
47264TX6530763,SC,Catastrophic,165.97,21
76072UZ0367938,FL,Silver,374.17,5
36770DV9855792,OK,Catastrophic,144.5,5
16025QB1833389,FL,Platinum,445.55,2
69402UC3321945,TX,Bronze,159.96,15
71719MX7044432,IN,Bronze,412.85,3
55210TW3171510,OH,Silver,413.55,10
73580IS2396268,TX,Bronze,194.03,7
80213ZQ6552128,TX,Silver,268.75,19
51587FN5889725,FL,Platinum,542.61,25
78125ND0669563,NM,Silver,193.54,4
78861YD6084243,FL,Catastrophic,269.13,17
36516OY1191068,AR,Silver,291.32,5
63294WT7414361,SD,Silver,270.13,2
33835QC3078580,AL,Platinum,394.88,4
88055RB8312112,SC,Catastrophic,195.34,17
90420CG5023115,OH,Bronze,236.74,7
44356YH4424194,IN,Platinum,580.71,14
82878MT4029585,MS,Bronze,304.14,4
20588NV3203398,OH,Bronze,288.72,15
69496QJ6498867,WI,Silver,367.92,7
03280BD3716370,FL,Silver,268.49,51
92647XJ5395006,NC,Bronze,216.72,11
92176LS8970345,MO,Silver,338.37,4
16225WI5198097,TX,Gold,321.49,8
29491VT6780629,MI,Gold,309.3,15
46185TF9796461,FL,Bronze,283.12,22
08990EL3734545,MI,Gold,355.35,14
87133BH8153767,GA,Silver,279.47,16
80556HT1134111,IN,Silver,372.18,7
61320QN8188842,FL,Bronze,293.91,48
32474NE3574033,FL,Silver,348.83,20
59070SD5683046,GA,Bronze,256.41,3
53738UW6883216,IN,Silver,387.24,13
53233UE9151183,WY,Silver,435.51,2
81969PR0638784,IL,Bronze,228.84,6
14243AL6177529,NV,Silver,336.63,2
63909AU4109135,VA,Gold,338.55,3
23550ZH7959662,IN,Bronze,256.74,9
72526JH1535797,KS,Bronze,204.48,3
51728HB6971489,TX,Silver,307.97,17
60416HX1141518,SC,Silver,301.97,40
44483HX1083676,UT,Silver,295.9,5
99921WR9400604,SC,Silver,313.17,36
83000FL0963719,IL,Bronze,214.69,10
11495WY4109798,OR,Silver,276,7
08177SP4918521,AZ,Silver,285.64,6
51886JQ7348036,SC,Silver,321.4,19
75415JL2175678,IL,Silver,221.32,4
13817GZ8782404,WI,Silver,436.2,6
15033DO9892982,UT,Gold,316.87,4
86823AO9695488,SC,Silver,275.76,42
51595VI3915317,OK,Silver,230.26,4
89692JR1909426,FL,Gold,442.04,13
74507GP6863823,SC,Bronze,265.3,29
02708GC9689513,MT,Bronze,203.18,4
93032NT5187527,NC,Silver,376.08,3
20899AR8469206,IL,Catastrophic,238.26,3
40170GL0002990,NC,Silver,315.42,15
97616DE1497555,AL,Silver,257.8,3
20611NS5187412,OH,Gold,421.21,2
08347FP8255356,TX,Gold,268.44,7
28877JL7673729,TN,Platinum,447.26,2
99856OQ0203563,OH,Silver,330.33,4
44401KX8299104,GA,Gold,334.18,9
67830UP9963615,OH,Bronze,227.09,16
68704KA4306297,FL,Silver,346.5,26
53114UQ4215679,IL,Silver,290.89,6
52487FR7182288,MI,Silver,315.38,12
68611QW3412164,TX,Silver,280.52,9
47162WO9783729,AZ,Bronze,360.44,7
65405JX5513879,FL,Silver,364.37,48
41813WC7627177,MT,Bronze,213.67,4
43392OQ1055354,IN,Bronze,296.81,11
83064KK5301846,FL,Bronze,251.93,16
34902EK8567746,TX,Silver,254.74,3
06043DI9193559,OH,Gold,435.03,17
99268PC0622062,SC,Silver,332.04,6
62430OQ0598396,FL,Platinum,360.83,46
28318YZ4689436,PA,Silver,238.68,2
78813TL1058545,TX,Gold,305.91,10
04877OL9187287,OR,Silver,247,1
99538HY2139905,FL,Silver,383.6,19
17529WE0824271,TX,Silver,255.46,11
30976KP5893466,FL,Silver,394.62,43
97706PK9559098,WI,Silver,406.92,13
13620MN5646888,NC,Bronze,287.99,9
02688YC9938769,PA,Bronze,238.81,2
55573WA6312405,FL,Platinum,398.69,26
02366HY5466812,AZ,Bronze,308.82,4
87739GY3774414,WI,Gold,409.76,3
20783HP4667472,TX,Bronze,220.62,26
60641BN1812405,NV,Bronze,289.67,2
00019JK3776610,FL,Bronze,325.39,20
10365UL4458840,IL,Gold,384.94,5
74620QI6216072,FL,Gold,420.91,17
18133HL7656490,FL,Bronze,291.36,56
87514FK1764987,PA,Silver,269.43,1
21778TM2211972,NC,Bronze,305.66,2
11353CP2548646,NV,Bronze,225.61,1
08441DR3681672,NE,Silver,396.68,3
58174QY7318774,NM,Catastrophic,155.67,4
73227LX3807023,IL,Silver,332.54,7
36255QT0802027,NC,Silver,307.13,11
61420QY6637668,FL,Silver,379.73,30
00885HS8318079,IN,Silver,252.23,16
72050OS8472645,FL,Silver,382.72,34
61654MY0375983,FL,Silver,353.59,40
47777TP9841946,MI,Silver,342.08,10
84638UO9410033,OR,Bronze,237.25,5
46045YA5777441,FL,Silver,356.22,18
26571SM6945079,FL,Bronze,272.66,14
35392CV4343136,WI,Bronze,358.44,8
24251TN4805356,FL,Silver,301.86,45
11184DB5157154,GA,Silver,285.9,10
91902JP8635060,FL,Silver,373.62,35
71992BM1390291,SC,Bronze,275.71,40
69551TZ8393101,OH,Gold,301.42,4
61137AR7773904,FL,Gold,382.22,30
05962QQ7196946,TX,Gold,460.75,26
87941MI0625638,SC,Catastrophic,240.47,22
59636SC5912481,IN,Bronze,219.91,16
58815XE1678900,MT,Bronze,213,4
48720SG7660849,FL,Bronze,297.15,24
92511DF1971474,IL,Gold,368.12,3
20615EP8976474,FL,Silver,378.65,6
10682PG9031498,TX,Gold,404.32,19
88271LM1560583,NH,Silver,240.45,1
91778PA6956953,IL,Bronze,177.84,4
66133TF1884670,LA,Gold,427.63,5
54728WT2249756,WI,Silver,338.5,11
64086KL4305847,SC,Silver,304.61,28
12837GX6614938,FL,Silver,358.52,40
47027HO7253200,PA,Silver,215.5,2
44428BX3391119,SC,Catastrophic,195.34,21
95782PT9157081,WI,Silver,381.48,13
82080PD7929951,MS,Bronze,223.23,5
73479JP9661508,IN,Silver,317.49,1
90668IF3390915,IN,Silver,300.35,4
60372EV2712232,MI,Silver,289.06,7
34083DG3511682,TX,Silver,250.87,2
95781ZB6427584,MI,Bronze,267.66,2
77020KP6142869,AZ,Silver,314.99,2
56096CG7219297,SC,Gold,336.78,14
83095WS3541307,OK,Bronze,175.47,2
94592GD4169474,AR,Bronze,217.71,7
54690GS4820103,FL,Silver,285.15,28
58586EU1742485,VA,Bronze,269.2,8
37181HF4342066,PA,Silver,313.66,6
67648NQ2726299,IN,Silver,329.82,3
68120MP8170139,TX,Gold,313.55,24
00239FS0929477,PA,Silver,240.63,3
01360NU8993016,TX,Gold,376.94,21
99390DG3940943,TN,Bronze,182.37,4
00154DH1955918,FL,Platinum,407.18,61
59782VE4081162,WI,Silver,298.5,15
35442TO4431547,SC,Gold,606.32,26
69758FD0611433,FL,Gold,436.21,30
31055FA4951099,TX,Silver,344.84,25
76382YT4502406,TX,Bronze,240.9,8
99217PF0385308,LA,Silver,369.76,4
87758TV4018013,FL,Bronze,248.66,53
50909KE8707684,VA,Silver,298.72,5
87065WM6074224,PA,Bronze,180.75,1
48624VJ6231635,SC,Silver,284.09,11
59248EN5451463,SC,Silver,293.91,17
13900JW0155555,TN,Bronze,186.22,1
99210OF3486714,IN,Silver,373.84,11
83006QC1642829,WI,Silver,356.44,1
75159VI4638142,KS,Catastrophic,161.95,2
56125MW0330631,SC,Silver,494.25,17
01375QK6325357,SC,Gold,353.6,38
84462JD4057490,GA,Silver,333.06,6
40670SE1036722,GA,Platinum,512.65,2
50792CO6211908,LA,Bronze,297.69,1
75930OS7392845,PA,Gold,307.41,9
56675XO7187623,WI,Platinum,425.32,7
64137KA2725991,TX,Bronze,182.09,15
07724EU0266526,WV,Silver,251.31,6
10505ZK3124200,FL,Platinum,483.46,64
61650RM6332000,FL,Gold,432.5,61
62444WU6941747,LA,Gold,338,1
18180VE2968388,GA,Gold,319.95,7
09969YN3402539,AL,Gold,333.63,11
29626BK6609403,NH,Silver,471.15,1
06193SP5915556,GA,Bronze,244.6,2
54164XF4765295,OH,Catastrophic,188.3,8
11397QH8260680,OR,Bronze,211.42,5
26430ZD6304247,IL,Silver,324.51,4
17128EW4508536,SC,Bronze,223.97,6
58395XP0434810,IN,Bronze,338.94,13
37392EH9547956,OH,Gold,416.68,3
29854DW8054772,FL,Bronze,264.35,17
06992TH2201270,TX,Silver,238.03,5
11459OD2059222,FL,Silver,481.99,43
06806PP1344031,SC,Silver,285.2,30
23354SK2394519,AZ,Gold,331.02,7
85112WA8391547,PA,Gold,343.3,9
85145GI1563944,AL,Gold,294.45,1
84284IC8182399,GA,Bronze,321.97,11
31273BG6357656,PA,Silver,232.21,6
50821HY8096214,OH,Silver,320.77,1
02096MS5247748,MT,Bronze,212.18,2
21592SG8190354,IN,Bronze,171.41,16
49871XA4095017,MI,Silver,284.5338761,8
83767DZ2972712,IN,Gold,371.66,3
49767FF1974187,FL,Gold,399.62,65
20199OF9788901,OH,Silver,286.15,15
50443KX6579506,LA,Gold,408.62,4
68646DY9824115,MI,Silver,322.32,1
57321JM8732449,KS,Bronze,211.96,3
94482TG3699716,WI,Gold,343.66,7
29656NR7888852,PA,Bronze,173.4,5
89304HS6885831,TN,Silver,290.63,2
12673XP5489221,LA,Gold,440.66,5
15519TM9316790,WI,Bronze,307.54,12
81727XO9286800,GA,Gold,328.21,5
60544YP3616445,OK,Bronze,138.95,2
72389GX7289301,FL,Silver,339.6,5
37934WF3753557,FL,Catastrophic,263.29,31
95624FZ1502865,UT,Gold,262.59,2
07555HD5921619,AL,Bronze,206.72,8
54996BP3338194,SC,Silver,305.39,45
63999WZ9885904,FL,Platinum,456.37,22
43145RR5129204,VA,Bronze,197.63,10
74768WM8019287,OH,Silver,275.46,11
19641NO7167086,TX,Silver,282.75,8
90159DP5780918,WY,Silver,460.8,3
30200JL6416713,IL,Silver,276.25,9
49880JL9114762,GA,Silver,286.34,2
58879ON5677814,TX,Bronze,197.6,11
05448YO9917958,OH,Bronze,383.89,1
90986OW0851588,OK,Gold,247.12,5
30968IY4712724,SC,Catastrophic,239.21,29
60465RA1759043,SC,Gold,492.32,3
07301KI3869610,SC,Silver,304.53,16
04788EF9293263,AL,Gold,331.63,11
20746DD1133669,SC,Silver,279.8,44
05332JX0091815,SC,Silver,229.42,27
16523OS0324910,SC,Silver,296.47,5
79316HU2417954,FL,Bronze,291.68,12
79607LI9709534,OH,Silver,244.05,4
27268YB3644892,OH,Gold,328.49,9
40264ZE4582314,FL,Silver,373.03,53
64650HU2569569,GA,Silver,260.34,16
82201JM6991978,GA,Silver,291.47,11
58228PP2642759,AZ,Bronze,179.52,4
97795TS7870335,OH,Bronze,208.68,12
53658TU7708276,SC,Catastrophic,245.48,46
01504JT2231200,MI,Silver,305.8120616,6
85180TJ3002160,WV,Catastrophic,204.24,11
99141UM5647432,SC,Silver,503.56,36
32954MF2261688,SC,Silver,301.15,34
01886YI6931883,LA,Silver,381.5,2
53669EL4603608,IL,Catastrophic,235.04,13
49048NL3315563,ME,Silver,377.1,3
50696CN2333482,SC,Catastrophic,242.98,15
48661UD5202751,LA,Silver,317.12,3
39036LD1403686,SC,Gold,321.23,25
37039VV8920972,SC,Silver,299.02,13
85370HV8633178,OH,Silver,350.72,5
82879DU8386878,MI,Silver,266.05,15
13825TA8837532,OH,Silver,267.83,2
72566KL7741159,GA,Gold,383,13
94282VS5058611,WI,Catastrophic,186.14,12
19978BT7592934,TX,Platinum,522.51,17
34152RF1409677,TX,Gold,516.47,10
70353FV9247583,OH,Gold,400.94,10
31617QW7197141,IN,Silver,346.3,2
62905TG2920777,IL,Gold,303.85,1
17690NI5969092,WI,Silver,349.85,6
20861MR0351762,VA,Catastrophic,153.49,3
65947XW2325938,IL,Bronze,277.45,2
26023BX6190499,SD,Silver,305.28,4
06975QL3299096,FL,Gold,340.18,43
31660CH8299087,FL,Silver,296.58,36
58932QO6333380,ME,Silver,517.67,4
89362UX0893264,MS,Bronze,232.35,1
51970NJ2589088,MS,Bronze,200.21,6
24829EX9575305,WY,Bronze,354.6,2
77602GM3959613,TX,Silver,258.28,19
11342DH3531716,TN,Bronze,167.95,2
57831CQ5150193,MT,Silver,260,3
88952EV4440606,SC,Silver,242.05,10
62830GO7328891,IN,Silver,393.1,10
68448MN8874371,WI,Silver,325.8,10
35484FW2546257,IL,Gold,355.43,8
18462JT3021866,FL,Silver,324.61,4
88252TX0722384,PA,Gold,456.37242,8
01063WR6693122,AL,Silver,278.68,3
31451SO7896474,LA,Gold,431.8,4
92129LH9052785,AZ,Catastrophic,305.61,2
70921DT1582412,FL,Gold,402.78,30
75341WS2229713,OH,Gold,414.86,9
79920CT9169609,AZ,Bronze,224.4,2
49574OH8891003,SC,Catastrophic,153.15,43
89085UI9350522,OR,Gold,333.84,7
37674CS8175445,AZ,Silver,275.91,5
92091BK4991832,WI,Bronze,284.63,10
11509CM4142749,WI,Bronze,304.25,10
45117VQ5254818,UT,Catastrophic,192.47,1
38960PE5790256,UT,Bronze,227.34,3
43153XO1833812,VA,Silver,337.62,1
46533YC1720043,WI,Bronze,269.09,15
34553LF1863288,SC,Silver,226.87,7
46661GR0427965,SC,Bronze,230.8,27
83793EH1050976,SC,Bronze,297.96,4
16244UA8168138,TX,Silver,249.18,18
81516RF2900630,SC,Gold,345.3,46
57260SJ6686179,WI,Gold,426.12,8
51511CC2493438,NC,Silver,439.75,5
82358PA5906546,TN,Gold,336.81,8
20360TC4142166,IN,Silver,343.04,4
58392BG5268887,TX,Gold,318.46,19
83096SL8671795,AZ,Silver,236,4
40800FT0842984,AZ,Gold,322.75,5
23674JG0257149,MO,Bronze,258.56,8
52025RX7738779,NM,Catastrophic,217.94,4
57565FA2348905,MI,Catastrophic,249.39,4
57665OY1151071,PA,Bronze,238.56,9
98951KL1912763,IN,Bronze,287.01,2
46535CX0783031,KS,Silver,321.18,1
83287VG5687453,AZ,Catastrophic,211.15,1
25099YY9836500,OH,Catastrophic,166.37,7
13475WF7303724,SC,Bronze,254.59,36
86851GJ3692894,LA,Platinum,441.87,1
73331GO3603749,NC,Gold,447.95,11
21399JX1832889,IL,Gold,351.47,11
20239KR9821946,FL,Gold,399.62,66
36452AE8939474,TX,Gold,289.91,4
10541DA0366360,SC,Silver,308.73,40
90185VC7136197,WI,Bronze,226.21,2
27290JD9131084,SC,Silver,304.73,3
94274PM2365209,TX,Silver,217.74,19
63743RE9592503,FL,Bronze,236.73,6
92061WY5419081,WI,Silver,381.34,13
56935RD4242575,FL,Bronze,218.35,50
10656WG5715470,WV,Silver,291.76,9
87366EM2866235,PA,Platinum,416.25,6
32261JQ8517901,FL,Bronze,370.6,53
47298CB2692565,IN,Bronze,449.62,7
61711QE9579837,VA,Silver,313.33,1
77335YK0334998,OH,Silver,384.09,14
70282NR0685664,TX,Bronze,259.38,11
54240NX3108578,IN,Bronze,168.46,16
22001RY8075357,FL,Platinum,436.71,35
33276NR9083569,OH,Silver,343.93,4
37655MC4545283,TN,Bronze,196.83,6
80674QJ6777856,SC,Gold,347.62,31
44838AW4848086,MI,Bronze,199.95,6
60716EY9234640,NM,Catastrophic,202.12,4
97444LN9024055,FL,Silver,376.42,10
23325YI0933507,FL,Platinum,412.09,57
55700KR1095538,AZ,Silver,380.4,2
84797YU3127597,TX,Silver,403.72,13
90325VN1888575,LA,Gold,455.35,5
22317OS5099131,OH,Silver,309.52,4
95536NI4864434,UT,Bronze,187.26,3
54645VZ2926014,OH,Silver,311.44,13
97089GQ6876528,NM,Silver,295.99,2
40265OY1210795,UT,Gold,268.83,4
45880KP9935546,FL,Silver,376.01,59
14327IW6734702,SC,Silver,306.2,17
29452RG7763129,NC,Gold,439.78,14
12626EP7981012,LA,Platinum,379.27,1
11182DP3979738,FL,Silver,367.91,57
30611EN0474487,FL,Gold,455.99,25
55648LN3130693,TX,Gold,365.53,17
27519CP7410480,PA,Gold,302.71,3
46012HT2188586,NC,Silver,302.23,6
07195VF7083065,IN,Silver,336.7,2
50398PQ8294303,OH,Bronze,234.43,3
82815VH8057114,MS,Bronze,238.16,5
19043YZ4984748,AZ,Gold,425.1,1
37542IZ6007843,TX,Silver,226.84,19
49518OD1000635,UT,Gold,302.84,5
23795RL6035631,AZ,Catastrophic,148.23,5
63996OG5981273,GA,Silver,379.1,11
20362HW9576996,SC,Bronze,267.45,36
17212DF4776970,WI,Bronze,342.03,11
14291AU6648320,SC,Bronze,274.93,19
50806RN8851498,FL,Gold,401.52,64
05919OV4674537,VA,Catastrophic,253.06,12
56400FT7341136,NC,Silver,374.67,2
58226VV2562777,MI,Silver,233.26,1
61024IC2142558,SC,Gold,380.42,6
97830MN1439538,AZ,Bronze,149.18,6
26029AO2028258,PA,Gold,210.57,4
69205WP0877958,SD,Gold,376.49,1
88709GE9048107,WV,Silver,279.39,11
41310PX5847754,IL,Gold,296.37,12
34691DW6033147,SC,Bronze,289.84,37
66091DH2215046,SC,Silver,312.52,33
93167VS3899807,FL,Bronze,294.36,1
06841RU0236492,TX,Gold,394.28,26
94410US1695049,FL,Silver,280.02,60
23086UW4376569,IN,Silver,376.5,5
30001BT5249331,SD,Silver,308.44,4
95248BY0208727,MI,Gold,356.32,5
82239VA1460410,WI,Gold,439.46,10
35420MX2664343,SC,Silver,297.21,35
37521RS8144977,SC,Silver,291.35,9
73725RQ9805865,UT,Silver,247.45,5
54582NX5297643,FL,Bronze,289.15,64
39133NN6655916,SC,Silver,270.83,14
12169ET6480146,NC,Bronze,271.02,6
23349FH9716141,OH,Gold,373.54,11
70565UK1240666,MT,Gold,274.67,2
89450GU0426611,KS,Bronze,208.76,6
75540PH6529992,IL,Bronze,238.92,8
46691MR6858325,FL,Gold,422.02,30
13710AU4705641,OH,Silver,347.86,5
38826DG6372568,UT,Silver,279.4,4
55124NE0618589,SC,Silver,299.02,35
33278ZX1955007,OH,Silver,362.8,11
97508ZO6507749,TX,Silver,336.32,24
72096SG4478037,PA,Platinum,389.64,6
96090OE1212788,AZ,Gold,306.08,7
12877SE8765322,TX,Bronze,192.24,1
03248UC1176466,IL,Silver,293.95,10
90429PO5440151,MO,Bronze,334.39,10
50571IO4404497,IL,Catastrophic,192.22,1
08607RS8552982,SC,Bronze,259.56,21
41580NJ4512769,TX,Bronze,297.47,4
47000CE0134739,PA,Silver,199.11,4
54688OG1399078,MO,Bronze,276.44,5
99984KT9051667,SC,Catastrophic,191.67,39
43467DC4250992,AL,Gold,291.4,9
60881UQ5569339,VA,Bronze,231.42,12
53426AM3215674,IA,Gold,277.92,4
24648CS7068395,NC,Bronze,273.27,5
36294VM7405209,IL,Platinum,431.86,10
49443JQ4220726,MI,Bronze,198.86,5
82789UP2043903,SC,Silver,305.82,45
35904LO4388087,IN,Bronze,256.25,1
35155TO5553564,UT,Silver,237.59,3
15041LX3810946,SC,Bronze,259.59,16
12699AS1445962,TX,Bronze,182.65,7
73459GP2396067,WI,Silver,385,1
96365VP0073610,AZ,Gold,462.06,2
45406GT8107630,IN,Bronze,304.35,11
22131JX6332642,KS,Gold,291.77,5
82174QE8905012,SC,Gold,338.75,20
35340HH2666513,SC,Silver,310.23,29
89924SR7613078,SC,Silver,229.42,25
25149EA9529019,TX,Gold,399.84,24
03885BH9709465,OR,Gold,358.61,7
42801WF4191064,IL,Gold,313.95,10
19845WV6407597,SC,Catastrophic,229.4,14
57804IP2910097,OH,Silver,303.45,11
58215WU1662812,WI,Silver,370.45,12
38285IL2422264,WV,Bronze,236.17,10
50412RQ5264828,OR,Catastrophic,216,5
89183UG7874070,WI,Gold,471.79,1
21336EK6965569,OH,Silver,272.62,3
46438SD7305778,WV,Silver,278.84,11
74579LD8473030,KS,Bronze,198.4,4
06789UF2531466,OK,Bronze,219.83,2
33685KB0347518,LA,Gold,408.65,6
65281MG0923610,TN,Silver,357.08,3
95669XI6994985,SC,Bronze,240,25
21195DY7451894,FL,Catastrophic,244.49,8
11793GE6317854,FL,Catastrophic,244.55,19
24481RM5039633,SC,Gold,567.95,42
86593ZQ7808058,PA,Gold,418.21,7
24091DW9624656,FL,Silver,356.52,40
03350KS5423894,FL,Silver,306.55,4
94537XI9427671,AK,Gold,700,2
82741OD1535831,UT,Gold,285.42,2
94179DR7823402,FL,Gold,360.33,6
49537IK5249363,SC,Silver,471.69,24
41308HE4215237,SC,Gold,363.68,35
61394GQ8974584,IL,Bronze,167.88,6
20206OR7584913,OH,Gold,369.92,6
18998DE0060588,MI,Bronze,315.71,10
20568ID1854650,IL,Catastrophic,223.85,4
17232FN6445053,SC,Bronze,281.81,37
51633XK1754373,OR,Gold,308,1
37636ZV3753872,IN,Bronze,272.13,12
44520WV5224623,PA,Gold,303.86,3
62441WC6139674,FL,Bronze,289.46,61
11103MQ2228882,SC,Gold,364.4,39
28030JC4962379,TX,Catastrophic,207.52,24
24151YK5200701,VA,Bronze,232.79,10
54266EM6150905,IN,Silver,373.07,7
43046MH2103869,AZ,Gold,306.08,4
44596IO7932742,PA,Gold,349.36,7
06903ON3468673,WI,Bronze,247.14,11
64604XI5186331,IL,Platinum,326.39,2
23927HV8217210,PA,Platinum,423.97,7
16247DE3497953,OR,Bronze,246,6
82445XJ2426103,OH,Silver,426.19,5
64266UT2654736,TX,Gold,321.17,1
68257BR7370692,SD,Platinum,461.58,1
78753PA1983447,FL,Platinum,495.37,54
37022AN9990861,IN,Bronze,270.24,3
55195QK4772904,SC,Silver,279.41,44
87548TY8364886,SC,Silver,266.28,23
51548VX2086817,MI,Silver,341.8,8
86559WI4769256,IL,Catastrophic,165,2
74332SW4494567,OH,Bronze,211.77,4
22528HM1789956,MS,Bronze,224.76,3
98243RW6083215,GA,Bronze,203.74,3
43419NW0071519,OH,Silver,367.7,17
28635YK8801554,AZ,Silver,292.9,2
32423YF6978766,WI,Gold,350.95,14
44352UR5278226,OH,Silver,297,5
17186TH0023086,OR,Silver,231.32,6
81462JX1304184,FL,Bronze,357.04,43
32871QP8470353,IA,Bronze,228.73,7
54859CH1709464,WI,Bronze,326.69,11
25877YT1629047,TX,Silver,304.85,6
94823XV7723586,NV,Catastrophic,212.23,2
25155FC5425158,WY,Silver,446.9,1
52972MQ2211277,FL,Bronze,313.9,26
78109KI1787036,ND,Gold,340.12,3
18104HS9501724,AZ,Silver,258.76,4
06276CD8238266,SC,Gold,530.3,1
06178ZC4315700,FL,Bronze,238.3,34
62924KG2545567,FL,Platinum,423.46,62
31611WH7193046,NC,Gold,446.42,10
91804VQ1067359,PA,Silver,326.41,9
14430OS9712513,FL,Silver,339.69,11
47804FN6948818,WI,Silver,366.76,1
79084FX4772778,UT,Catastrophic,179.04,3
11598KA5583434,MI,Gold,344.27,15
46698QK7754176,OH,Gold,406.37,3
40316YN6117100,MI,Gold,336.2,6
30903EX7183829,MS,Bronze,212.09,2
09777HT0708319,IN,Gold,380.14,6
30560LT5074278,ND,Catastrophic,210.82,2
21075FK5969876,GA,Platinum,371.74,8
16455VO7930258,IN,Silver,382.7,1
03742KY5570460,OR,Silver,240,1
58547HO5922147,NV,Gold,413.04,2
74894LO8969314,TX,Gold,268.15,15
14732IW5512231,FL,Platinum,338.55,60
05129TK8143768,MI,Gold,376.14,1
44381KT5697628,IN,Gold,583.4,13
75940EB0116812,TX,Silver,264.21,19
78006IQ8709989,WV,Gold,322.29,7
45899DS4239016,OH,Bronze,266.38,3
14860OR5897346,MI,Gold,407.78,5
93607EW3505199,OH,Gold,405.62,9
20760YR8028117,NV,Bronze,267.72,2
14123LH2048290,GA,Silver,275.97,9
49209CB6937289,AZ,Gold,242.88,6
13523AL4852281,MI,Bronze,210.42,1
52505KB3230002,SC,Silver,408.87,2
58072AQ4688750,NC,Gold,434.48,2
00790SE2845104,AZ,Bronze,318.57,5
96821NS8977675,TX,Silver,379.41,20
76268RT8601716,VA,Silver,295.3,5
81422YE3709997,FL,Bronze,295.28,49
99365VQ0064004,PA,Silver,283.03,9
35483WC5818002,WY,Gold,546.5,1
14720YB7945858,TX,Silver,249.39,5
89591VP1914786,NC,Gold,426.14,12
55108JD9734804,LA,Bronze,279.19,4
30730OF9084846,TX,Catastrophic,153.97,15
57928RK0658550,FL,Bronze,238.14,3
22752FT6733456,OH,Bronze,212.43,12
28970CP4155207,UT,Silver,216.82,3
60603JO3598742,FL,Gold,326.41,17
24236YA7988074,NC,Silver,335.64,15
64298QV8896845,TX,Bronze,241.54,10
87439KN6974457,FL,Gold,396.66,20
30774QH4934374,SC,Silver,286.81,36
81658FO2903268,MI,Silver,265.54,12
34775LV3829175,LA,Silver,349.05,3
73105JI5854471,FL,Silver,272.81,43
86740BY7754133,MI,Silver,336.41,11
95513TI1837653,OH,Silver,450.11,1
85348VV0961657,TX,Silver,378.75,6
53426NW5139291,SC,Gold,371.52,24
07860LA2086412,KS,Bronze,231.08,5
47320AL9031611,WI,Bronze,317.67,9
26863KD1648634,IN,Silver,282.35,16
82766RX0701281,FL,Gold,425.66,49
99558XR3860217,MS,Bronze,206.24,6
41817FX6598773,OH,Gold,364.69,13
93840TY3366668,FL,Platinum,410.63,35
13414UV1960132,WI,Platinum,684.24,9
51568RR7133950,VA,Silver,256.95,7
77718EI5289318,FL,Silver,353.59,35
09648OO1964856,AR,Gold,381.39,4
54839HD3195446,TX,Silver,319.74,8
91523PF3706731,FL,Silver,512.38,6
53848UV9621115,UT,Silver,246.12,4
77116IL8332188,GA,Bronze,250.68,8
72982DN8357412,SC,Bronze,263.89,21
36027SO0271329,WI,Bronze,253.57,11
59014MY7852322,IN,Bronze,320.44,9
10211JI9423736,AZ,Bronze,263.48,3
13586OO9955290,WI,Silver,294.78,12
85782LY2293458,KS,Gold,281.62,6
38900CR5549666,TX,Silver,333.65,7
94769GW9765890,MI,Bronze,261.35,9
84757WD4347614,WI,Silver,323.31,14
25751NR1479323,MS,Silver,342.08,3
79394WY0208203,AZ,Bronze,206.45,1
